DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200515,99EFV501,21647,DVD D-15 KARAOKE MONDIAL                     
20200515,65997801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,99LS5Q01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,9O08XZ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,9OO6NQ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,06554901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200515,000P6501,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,99PS0S01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200515,36974401,25699,RADIO AUTOMOTIVO P3336 POP BT 4X25W PT       
20200515,99M56S01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200515,99ANSN01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,54724701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,54724701,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200515,9OME3K01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,67898301,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,96811801,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200515,96811801,21029,ANTENA 1.70 MT MULTIPONTO CENTURY            
20200515,96811801,24716,RECEPTOR MIDIA BOX HDTV B3                   
20200515,96811801,21029,ANTENA 1.70 MT MULTIPONTO CENTURY            
20200515,99AVII01,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200515,YZ340401,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200515,YZ340401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,YZ386801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200515,YZ369201,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200515,000PIU01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200514,15320301,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,12234701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,99FLIX01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,99FT8Z01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,99HW4801,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200514,9OD3V101,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200514,9O724001,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,9O9G2501,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200514,9O227801,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200514,9O74KU01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,9NZUMC01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,9OOAOO01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,33496901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,9OID4B01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200514,94327401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,99CG3201,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200514,19229301,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200514,19229301,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,98392901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,89911701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,91504701,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200514,9O0E7M01,20599,ROTEADOR RE160 300 MBPS NOVO (05)            
20200514,10221401,26582,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB VERM   
20200514,9O5SUI01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,9O627Y01,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200514,99HT7Q01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200514,99HT7Q01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,9NXD0W01,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200514,9OQR8501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200514,9OQR8501,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,29825101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,99AQMF01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,22275501,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,99MID001,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,YZ270101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200514,YYYU9Y01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,000PIU01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200513,000PIU01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200513,YZ0ZIK01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,YZ240901,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200513,YZ240901,26569,SMARTPHONE SAMSUNG GAL A10S 32GB PRETO       
20200513,YZ230301,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,99I6L301,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,YZ206301,25303,"TELEVISOR SMART 32"" TC32FS500B PANASONIC     "
20200513,YZ206301,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,9O20GE01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,YZ0PQR01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,99HQYU01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,99FB1O01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200513,9O188D01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,99ESL701,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200513,9OPZ4R01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200513,9OH1KP01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200513,37272101,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200513,99GSDH01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,99D1ZO01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,50035201,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,50098801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,99CJT901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,9OJM4V01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,9OG7CE01,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200513,34453701,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200513,99HXC801,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200513,99HXC801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,99F2SE01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200513,99ABNF01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,99LPUW01,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200512,99LPUW01,26572,SMARTPHONE SAMSUNG GAL A20S 32GB VERMELHO    
20200512,99F27501,24852,TABLET NB707 MINI MS50L BRANCO/DOURADO       
20200512,9O0VFH01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,9OO3BF01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,28020701,23904,"TELEVISOR SMART 49"" UN49J5200 SAMSUNG        "
20200512,28020701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,66431801,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200512,53675601,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,23683201,26570,SMARTPHONE SAMSUNG GAL A20S 32GB PRETO       
20200512,80210501,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,99F6R101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,99FMI101,21255,CELULAR BLU TANK II T193 DB PRETO VERMELHO   
20200512,99A4XS01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,99GPC601,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200512,87833001,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200512,99FKK301,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,99ESQQ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,64990401,26636,SMARTPHONE MOTOROLA MOTO G8 POWER 64GB VULCAN
20200512,9OQYTN01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,9OQYTN01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200512,03357701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,9OLWU401,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20200512,9O31PK01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,36507601,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200512,85145701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,93841701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,93841701,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200512,9ONQ8I01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,49689701,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200512,9O6PPA01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,15427301,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,YZ150401,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200512,PPQFAN01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,PPQFAN01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200512,YZ137501,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,YYZ3DS01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200512,YZ0LDU01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,99DREO01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,99DREO01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200511,99GDEN01,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200511,05563601,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,99JAED01,26524,SMARTPHONE LG K12 MAX PRETO                  
20200511,80388901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,9O3HUF01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,9O3HUF01,23904,"TELEVISOR SMART 49"" UN49J5200 SAMSUNG        "
20200511,9OG4YY01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200511,9OG4YY01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,10332001,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200511,85964401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,07390001,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,53919201,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,73612001,26632,SMARTPHONE MOTOROLA MOTO G8 64GB BLUE        
20200511,99J1GK01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200511,03140001,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,43901501,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200511,99EC1K01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200511,99JD3601,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,9O6RMG01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,9OICSV01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,9O77LO01,22617,CELULAR RIU-I R200 DB PRETO-VERMELHO         
20200511,9OMGLC01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,9O81K201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200511,9O81K201,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,00671901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,09057701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,9O0SCT01,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200511,40717201,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,46390501,25435,TABLET NB732 MINI MS50X PRETO                
20200511,YZ0ZL601,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,YZ0ZL601,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200511,YZ0ZNE01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,000PEK01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200511,000VRX01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200511,YZ0ZZS01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,99HDD701,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200510,96201601,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,55873201,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200510,9OG48901,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200510,30572301,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,99DUOP01,26632,SMARTPHONE MOTOROLA MOTO G8 64GB BLUE        
20200510,77730901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,9OPSEQ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,10908001,26582,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB VERM   
20200510,80210501,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200510,80210501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200510,34399401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,34399401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,43109001,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200510,9O1C2701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,9O2L6Z01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200510,YZ0Z6801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,YZ0ZGA01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,YZ0ZGA01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200510,YZ0Z8601,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200509,09126701,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200509,99J5VW01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,9O4IZS01,22620,CELULAR RIU-I R200 DB BRANCO-ROSA            
20200509,9OF3CC01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,85964401,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200509,99J67101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,9OHGZV01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,9OHD0O01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,9OC6YX01,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200509,17622801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,99FA2X01,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20200509,9NZJ9V01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,9NZJ9V01,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20200509,38490501,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,99GT6Y01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200509,99GT6Y01,25244,TABLET NB730 MINI MS50G PRATA/PRETO          
20200509,99F4DY01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200509,99F47101,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200509,99F47101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,45632501,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200509,06823601,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200509,06823601,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200509,99FFVV01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200509,81965401,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200509,81965401,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200509,9O1DYK01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,99EVIQ01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200509,39220801,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200509,9O9RYV01,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200509,48699901,26632,SMARTPHONE MOTOROLA MOTO G8 64GB BLUE        
20200509,41520101,25717,"TELEVISOR SMART 50"" 50UK6520 UHD 4K LG       "
20200509,41520101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,41520101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,9NZNQ601,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,99C6QV01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,9OFEYH01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200509,YZ0A9001,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200509,YZ0A9001,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,YZ0YCK01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,YYYW4M01,26100,TABLET NB736 MINI MS50G PRETO                
20200509,YZ0YR201,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,YZ0XZW01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200508,YZ0XHJ01,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200508,YZ0PEE01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200508,000SXG01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200508,000SXG01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200508,YZ0XHX01,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200508,YZ0XHX01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,38364701,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200508,38364701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200508,99F0RE01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200508,99F99H01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200508,99EYOP01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200508,99BNVG01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200508,99BIQZ01,22188,CELULAR DL YC 130 DB PRETO                   
20200508,9O98JY01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200508,35295101,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200508,20156501,26243,SUPORTE UNIV. BEDIN BU-25                    
20200508,14428001,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200508,51115601,24632,CAIXA AMPLIFICADA CM-07 MONDIAL              
20200508,99IW4C01,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200508,99DE2I01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200508,99DE2I01,21647,DVD D-15 KARAOKE MONDIAL                     
20200508,9O9HDP01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200508,99F27501,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200508,9NY6SV01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200508,9NY29X01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200508,32790301,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200508,99GY6K01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20200508,16749801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200508,99682401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,YZ0WTT01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,90145801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,75424601,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200507,9OBQMF01,26572,SMARTPHONE SAMSUNG GAL A20S 32GB VERMELHO    
20200507,12500101,26587,SMARTPHONE MOTOROLA MOTO ONE MACRO 64GB VIOL 
20200507,12500101,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200507,11982801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,11982801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,11982801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,11982801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9OHBUN01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,26132801,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200507,10221401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,33505101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,09584701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,47898001,25367,TABLET NB729 MINI MS40G BRANCO               
20200507,9OQRVV01,26631,TABLET NB317 M7S 16GB QUAD CORE BRANCO       
20200507,9OHF9601,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200507,9OJ6VT01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,9OP3PZ01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,9OFSQW01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,43421701,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200507,9O8ADJ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,9OO1I101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,99NAPS01,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200507,99DE2I01,26591,MINI SYSTEM ALL-IN-ONE AL250A 250W SEMP      
20200507,99JUB401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,9O4K0C01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,9O4K0C01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,9O4K0C01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,9O7Q1D01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200507,9OFGZU01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,22439201,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,000RFV01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200506,YZ0UZ301,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200506,000PIU01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200506,YZ0UUP01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,YZ0UWZ01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,99HA6W01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200506,9OMZNV01,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200506,58817801,26431,CAIXA DE SOM SK-05 VIBE PLUS SPEAKER BIVOLT  
20200506,58817801,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200506,58817801,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200506,99F92601,26582,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB VERM   
20200506,73221101,25435,TABLET NB732 MINI MS50X PRETO                
20200506,9O9RYV01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,99117601,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,99ATCE01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,15025401,26632,SMARTPHONE MOTOROLA MOTO G8 64GB BLUE        
20200506,14814801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,43901501,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200506,9OQEIT01,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200506,62270201,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200506,9OQGJS01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,9OJ1R801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,999RK801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,99AIQE01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,99IZ0201,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200506,9OAV8401,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,99CT9701,26570,SMARTPHONE SAMSUNG GAL A20S 32GB PRETO       
20200506,99NAPS01,25933,TABLET NB304 M7 3G PLUS QUAD CORE PRETO      
20200506,9OBO7X01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200506,9OFIIF01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,70101301,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200506,46894901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200506,99G5VT01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,99BEG901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,99ABFZ01,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200505,09057701,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200505,99EJL201,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200505,9999WE01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200505,9999WE01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200505,9999WE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200505,55320101,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200505,99BJT901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,9NXGA901,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200505,9OONU101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,9OL9IK01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,9ONKBH01,23781,RADIO CJ65 ABRALLK LG                        
20200505,9NXHKJ01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200505,21715901,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200505,99ABVN01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,9OJY2901,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,9O7A1Q01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,99B6UO01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,9OCIWQ01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200505,72779501,26243,SUPORTE UNIV. BEDIN BU-25                    
20200505,9O8GBL01,23447,REPETIDOR RE051 300MPS WPS MULTILASER        
20200505,99B82H01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200504,YZ0SNQ01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200504,YZ0SLA01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200504,000PIU01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200504,YYZSI901,26243,SUPORTE UNIV. BEDIN BU-25                    
